id	geonames_id	name	lat	lng	featureClass	featureCode	is_mention	is_focus	focus_level	focus_score
92123	660013	"Republic of Finland"	64	26	A	PCLI	0	1	countries	2
92123	660013	"Republic of Finland"	64	26	A	PCLI	1	0	NA	NA
16301	2988507	Paris	48.85341	2.3488	P	PPLC	0	1	cities	"2"""
16301	2988507	Paris	48.85341	2.3488	P	PPLC	1	0	NA	NA
23189	6255148	Europe	48.69096	9.14062	L	CONT	1	0	NA	NA
96541	1854487	Ōita	33.23806	131.6125	P	PPLA	0	1	cities	"1"""
96541	1854487	Ōita	33.23806	131.6125	P	PPLA	1	0	NA	NA
23550	1636627	"Provinsi Maluku"	-3.23846	130.14527	A	ADM1	0	1	states	"2"""
23550	1636627	"Provinsi Maluku"	-3.23846	130.14527	A	ADM1	1	0	NA	NA
14531	2434508	"Republic of Chad"	15	19	A	PCLI	0	1	countries	1
14531	2434508	"Republic of Chad"	15	19	A	PCLI	1	0	NA	NA
18245	6269131	England	52.16045	-0.70312	A	ADM1	0	1	states	"1"""
18245	6269131	England	52.16045	-0.70312	A	ADM1	1	0	NA	NA
26506	338010	"State of Eritrea"	15	39	A	PCLI	0	1	countries	4
26506	338010	"State of Eritrea"	15	39	A	PCLI	1	0	NA	NA
78891	2275384	"Republic of Liberia"	6.5	-9.5	A	PCLI	0	1	countries	"2"""
78891	2275384	"Republic of Liberia"	6.5	-9.5	A	PCLI	1	0	NA	NA
78891	2403846	"Republic of Sierra Leone"	8.5	-11.5	A	PCLI	0	1	countries	2
78891	2403846	"Republic of Sierra Leone"	8.5	-11.5	A	PCLI	1	0	NA	NA
53810	2921044	"Federal Republic of Germany"	51.5	10.5	A	PCLI	0	1	countries	2
53810	2921044	"Federal Republic of Germany"	51.5	10.5	A	PCLI	1	0	NA	NA
4487	1325106	Hipo	18.64396	97.16775	P	PPL	0	1	cities	"1"""
4487	1325106	Hipo	18.64396	97.16775	P	PPL	1	0	NA	NA
4487	2242992	Zemba	-9.8878	17.01098	P	PPL	0	1	cities	"1"""
4487	2242992	Zemba	-9.8878	17.01098	P	PPL	1	0	NA	NA
86063	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	2
86063	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
8358	433561	"Republic of Burundi"	-3.5	30	A	PCLI	0	1	countries	1
8358	433561	"Republic of Burundi"	-3.5	30	A	PCLI	1	0	NA	NA
23411	149590	"United Republic of Tanzania"	-6	35	A	PCLI	1	0	NA	NA
23411	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	0	1	countries	6
23411	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	1	0	NA	NA
23411	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
23411	433561	"Republic of Burundi"	-3.5	30	A	PCLI	1	0	NA	NA
23411	49518	"Republic of Rwanda"	-2	30	A	PCLI	1	0	NA	NA
23411	5001836	Michigan	44.25029	-85.50033	A	ADM1	0	1	states	"2"""
23411	8502105	"Great Lakes Region - 2-digit Hydrologic Unit Code - 04"	43.17737	-84.73733	A	ZN	1	0	NA	NA
94680	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	3
94680	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
30272	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	3
30272	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
87306	379350	"Al Mudīrīyah al Istiwā’īyah ash Sharqīyah"	5	32.5	A	ADM2	1	0	NA	NA
87306	408668	"Eastern Equatoria"	4.9	33.8	A	ADM1	0	1	states	"1"""
3971	4460162	"Chapel Hill"	35.9132	-79.05584	P	PPL	0	1	cities	"1"""
3971	4460162	"Chapel Hill"	35.9132	-79.05584	P	PPL	1	0	NA	NA
56171	1036973	"Republic of Mozambique"	-18.25	35	A	PCLI	0	1	countries	2
56171	1036973	"Republic of Mozambique"	-18.25	35	A	PCLI	1	0	NA	NA
35266	444185	"Oromiya Region"	8	39	A	ADM1	0	1	states	"3"""
35266	444185	"Oromiya Region"	8	39	A	ADM1	1	0	NA	NA
89938	232066	Kasese	0.18333	30.08333	P	PPLA2	0	1	cities	"1"""
89938	232066	Kasese	0.18333	30.08333	P	PPLA2	1	0	NA	NA
89938	233114	Jinja	0.43902	33.20317	P	PPLA	0	1	cities	"1"""
89938	233114	Jinja	0.43902	33.20317	P	PPLA	1	0	NA	NA
80529	878675	"Republic of Zimbabwe"	-19	29.75	A	PCLI	0	1	countries	1
80529	878675	"Republic of Zimbabwe"	-19	29.75	A	PCLI	1	0	NA	NA
84399	5023853	Darfur	44.05135	-94.83804	P	PPL	0	1	cities	"1"""
84399	5023853	Darfur	44.05135	-94.83804	P	PPL	1	0	NA	NA
47327	2215636	Libya	28	17	A	PCLI	0	1	countries	1
47327	2215636	Libya	28	17	A	PCLI	1	0	NA	NA
47327	2526155	Zawya	35.69705	-5.51762	P	PPL	0	1	cities	"1"""
47327	2526155	Zawya	35.69705	-5.51762	P	PPL	1	0	NA	NA
54131	2378080	"Islamic Republic of Mauritania"	20.25	-10.5	A	PCLI	0	1	countries	1
54131	2378080	"Islamic Republic of Mauritania"	20.25	-10.5	A	PCLI	1	0	NA	NA
46143	2275384	"Republic of Liberia"	6.5	-9.5	A	PCLI	0	1	countries	3
46143	2275384	"Republic of Liberia"	6.5	-9.5	A	PCLI	1	0	NA	NA
76163	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	0	1	countries	5
76163	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	1	0	NA	NA
20736	217831	Bukavu	-2.49077	28.84281	P	PPLA	0	1	cities	"2"""
20736	217831	Bukavu	-2.49077	28.84281	P	PPLA	1	0	NA	NA
45684	2275384	"Republic of Liberia"	6.5	-9.5	A	PCLI	0	1	countries	1
45684	2275384	"Republic of Liberia"	6.5	-9.5	A	PCLI	1	0	NA	NA
72375	6251999	Canada	60.10867	-113.64258	A	PCLI	0	1	countries	6
72375	6251999	Canada	60.10867	-113.64258	A	PCLI	1	0	NA	NA
53337	314903	Foça	38.6703	26.75656	P	PPLA2	0	1	cities	"1"""
53337	314903	Foça	38.6703	26.75656	P	PPLA2	1	0	NA	NA
97981	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	2
97981	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
16232	2124956	Katangli	51.71703	143.224	P	PPL	0	1	cities	"1"""
16232	2124956	Katangli	51.71703	143.224	P	PPL	1	0	NA	NA
5302	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	0	1	countries	"1"""
5302	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	1	0	NA	NA
5302	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	0	1	countries	"1"""
5302	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	1	0	NA	NA
5302	3355338	"Republic of Namibia"	-22	17	A	PCLI	0	1	countries	1
5302	3355338	"Republic of Namibia"	-22	17	A	PCLI	1	0	NA	NA
85477	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	"1"""
85477	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
85477	370457	Marīdi	4.91584	29.47415	P	PPL	0	1	cities	"1"""
85477	370457	Marīdi	4.91584	29.47415	P	PPL	1	0	NA	NA
52393	1193956	Muadāil	24.61813	88.86084	P	PPL	0	1	cities	"1"""
52393	1193956	Muadāil	24.61813	88.86084	P	PPL	1	0	NA	NA
52393	2453866	"Republic of Mali"	18	-2	A	PCLI	0	1	countries	1
52393	2453866	"Republic of Mali"	18	-2	A	PCLI	1	0	NA	NA
27548	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	2
27548	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
74099	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	0	1	countries	1
74099	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	1	0	NA	NA
91043	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	1
91043	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
50473	6252001	"United States"	39.76	-98.5	A	PCLI	0	1	countries	1
50473	6252001	"United States"	39.76	-98.5	A	PCLI	1	0	NA	NA
30315	2963597	Ireland	53	-8	A	PCLI	0	1	countries	1
30315	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
30315	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	"1"""
30315	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
75920	2244991	Tambacounda	13.77073	-13.66734	P	PPLA	0	1	cities	"1"""
75920	2244991	Tambacounda	13.77073	-13.66734	P	PPLA	1	0	NA	NA
67188	202061	Kigali	-1.94995	30.05885	P	PPLC	0	1	cities	"1"""
67188	202061	Kigali	-1.94995	30.05885	P	PPLC	1	0	NA	NA
67188	2960313	"Grand Duchy of Luxembourg"	49.75	6.16667	A	PCLI	1	0	NA	NA
7763	433561	"Republic of Burundi"	-3.5	30	A	PCLI	0	1	countries	1
7763	433561	"Republic of Burundi"	-3.5	30	A	PCLI	1	0	NA	NA
82440	51537	Somalia	6	48	A	PCLI	0	1	countries	1
82440	51537	Somalia	6	48	A	PCLI	1	0	NA	NA
28530	223816	"Republic of Djibouti"	11.83333	42.5	A	PCLI	0	1	countries	2
28530	223816	"Republic of Djibouti"	11.83333	42.5	A	PCLI	1	0	NA	NA
87219	366755	"Republic of the Sudan"	16	30	A	PCLI	0	1	countries	1
87219	366755	"Republic of the Sudan"	16	30	A	PCLI	1	0	NA	NA
35047	444185	"Oromiya Region"	8	39	A	ADM1	0	1	states	"3"""
35047	444185	"Oromiya Region"	8	39	A	ADM1	1	0	NA	NA
8901	2963597	Ireland	53	-8	A	PCLI	0	1	countries	3
8901	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
87519	373303	Juba	4.85165	31.58247	P	PPLC	0	1	cities	"1"""
87519	373303	Juba	4.85165	31.58247	P	PPLC	1	0	NA	NA
87519	381229	"Upper Nile"	10	32.7	A	ADM1	1	0	NA	NA
87519	408662	Jonglei	7.4	32.4	A	ADM1	0	1	states	"2"""
87519	408662	Jonglei	7.4	32.4	A	ADM1	1	0	NA	NA
87519	408668	"Eastern Equatoria"	4.9	33.8	A	ADM1	1	0	NA	NA
87519	6252001	"United States"	39.76	-98.5	A	PCLI	1	0	NA	NA
30063	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	2
30063	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
22026	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	0	1	countries	2
22026	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	1	0	NA	NA
22026	6255146	Africa	7.1881	21.09375	L	CONT	1	0	NA	NA
96328	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	2
96328	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
30971	2661886	"Kingdom of Sweden"	62	15	A	PCLI	0	1	countries	1
30971	2661886	"Kingdom of Sweden"	62	15	A	PCLI	1	0	NA	NA
33127	2963597	Ireland	53	-8	A	PCLI	0	1	countries	2
33127	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
75004	2921044	"Federal Republic of Germany"	51.5	10.5	A	PCLI	0	1	countries	2
75004	2921044	"Federal Republic of Germany"	51.5	10.5	A	PCLI	1	0	NA	NA
94523	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	1
94523	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
19427	2317397	Bandundu	-3.31687	17.38063	P	PPLA	0	1	cities	"2"""
19427	2317397	Bandundu	-3.31687	17.38063	P	PPLA	1	0	NA	NA
87126	3017382	"Republic of France"	46	2	A	PCLI	0	1	countries	2
87126	3017382	"Republic of France"	46	2	A	PCLI	1	0	NA	NA
96668	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	2
96668	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
96668	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
20735	217831	Bukavu	-2.49077	28.84281	P	PPLA	0	1	cities	"1"""
20735	217831	Bukavu	-2.49077	28.84281	P	PPLA	1	0	NA	NA
30341	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	2
30341	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
34071	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	2
34071	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
34071	660013	"Republic of Finland"	64	26	A	PCLI	1	0	NA	NA
25486	343300	Asmara	15.33805	38.93184	P	PPLC	0	1	cities	"3"""
25486	343300	Asmara	15.33805	38.93184	P	PPLC	1	0	NA	NA
4422	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	0	1	countries	2
4422	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	1	0	NA	NA
32508	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	1
32508	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
74556	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	0	1	countries	1
74556	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	1	0	NA	NA
17131	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	0	1	countries	2
17131	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	1	0	NA	NA
91481	230893	Kitgum	3.27833	32.88667	P	PPLA2	0	1	cities	"1"""
91481	230893	Kitgum	3.27833	32.88667	P	PPLA2	1	0	NA	NA
91481	233346	Gulu	2.77457	32.29899	P	PPLA	0	1	cities	"1"""
91481	233346	Gulu	2.77457	32.29899	P	PPLA	1	0	NA	NA
53680	2378080	"Islamic Republic of Mauritania"	20.25	-10.5	A	PCLI	0	1	countries	1
53680	2378080	"Islamic Republic of Mauritania"	20.25	-10.5	A	PCLI	1	0	NA	NA
45840	2275384	"Republic of Liberia"	6.5	-9.5	A	PCLI	0	1	countries	2
45840	2275384	"Republic of Liberia"	6.5	-9.5	A	PCLI	1	0	NA	NA
66833	202238	"Gikongoro Province"	-2.5	29.5	A	ADM1H	1	0	NA	NA
66833	6413341	"Southern Province"	-2.33333	29.66667	A	ADM1	0	1	states	"2"""
79017	2403846	"Republic of Sierra Leone"	8.5	-11.5	A	PCLI	0	1	countries	1
79017	2403846	"Republic of Sierra Leone"	8.5	-11.5	A	PCLI	1	0	NA	NA
9252	2963597	Ireland	53	-8	A	PCLI	0	1	countries	1
9252	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
59179	2440476	"Republic of Niger"	18	9	A	PCLI	0	1	countries	1
59179	2440476	"Republic of Niger"	18	9	A	PCLI	1	0	NA	NA
13746	2434508	"Republic of Chad"	15	19	A	PCLI	0	1	countries	1
13746	2434508	"Republic of Chad"	15	19	A	PCLI	1	0	NA	NA
92227	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	1
92227	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
28393	6252001	"United States"	39.76	-98.5	A	PCLI	0	1	countries	1
28393	6252001	"United States"	39.76	-98.5	A	PCLI	1	0	NA	NA
31553	6255146	Africa	7.1881	21.09375	L	CONT	1	0	NA	NA
18703	216281	Goma	-1.67409	29.22845	P	PPLA	0	1	cities	"2"""
18703	216281	Goma	-1.67409	29.22845	P	PPLA	1	0	NA	NA
93254	213661	Katwe	-8.61667	24.81667	P	PPL	0	1	cities	"1"""
93254	213661	Katwe	-8.61667	24.81667	P	PPL	1	0	NA	NA
51296	2449067	Timbuktu	16.77348	-3.00742	P	PPLA	0	1	cities	"1"""
51296	2449067	Timbuktu	16.77348	-3.00742	P	PPLA	1	0	NA	NA
45857	2275384	"Republic of Liberia"	6.5	-9.5	A	PCLI	0	1	countries	2
45857	2275384	"Republic of Liberia"	6.5	-9.5	A	PCLI	1	0	NA	NA
19601	2314302	Kinshasa	-4.32758	15.31357	P	PPLC	0	1	cities	"1"""
19601	2314302	Kinshasa	-4.32758	15.31357	P	PPLC	1	0	NA	NA
30194	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	2
30194	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
93844	2963597	Ireland	53	-8	A	PCLI	0	1	countries	1
93844	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
29054	328246	Sodo	8.58333	35.81667	P	PPL	0	1	cities	"1"""
29054	328246	Sodo	8.58333	35.81667	P	PPL	1	0	NA	NA
29054	8144709	Konto	-8.1954	111.4966	P	PPL	0	1	cities	"1"""
29054	8144709	Konto	-8.1954	111.4966	P	PPL	1	0	NA	NA
78143	2404614	Pendembu	8.09807	-10.69429	P	PPL	1	0	NA	NA
78143	2407790	Kenema	7.87687	-11.19025	P	PPLA	0	1	cities	"2"""
78143	2407790	Kenema	7.87687	-11.19025	P	PPLA	1	0	NA	NA
78143	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	1	0	NA	NA
15324	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	0	1	countries	1
15324	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	1	0	NA	NA
32123	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	3
32123	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
40687	5647469	"Cut Bank"	48.63304	-112.32616	P	PPLA2	0	1	cities	"1"""
40687	5647469	"Cut Bank"	48.63304	-112.32616	P	PPLA2	1	0	NA	NA
50112	2453866	"Republic of Mali"	18	-2	A	PCLI	0	1	countries	2
50112	2453866	"Republic of Mali"	18	-2	A	PCLI	1	0	NA	NA
33569	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	3
33569	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
66830	49518	"Republic of Rwanda"	-2	30	A	PCLI	0	1	countries	3
66830	49518	"Republic of Rwanda"	-2	30	A	PCLI	1	0	NA	NA
35586	161325	Arusha	-3.36667	36.68333	P	PPLA	0	1	cities	"1"""
35586	161325	Arusha	-3.36667	36.68333	P	PPLA	1	0	NA	NA
85143	5023853	Darfur	44.05135	-94.83804	P	PPL	0	1	cities	"2"""
85143	5023853	Darfur	44.05135	-94.83804	P	PPL	1	0	NA	NA
66032	2314302	Kinshasa	-4.32758	15.31357	P	PPLC	0	1	cities	"2"""
66032	2314302	Kinshasa	-4.32758	15.31357	P	PPLC	1	0	NA	NA
4741	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	0	1	countries	1
4741	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	1	0	NA	NA
49741	2455518	Kayes	14.44693	-11.44448	P	PPLA	0	1	cities	"2"""
49741	2455518	Kayes	14.44693	-11.44448	P	PPLA	1	0	NA	NA
32537	344979	"Addis Ababa"	9.02497	38.74689	P	PPLC	0	1	cities	"1"""
32537	344979	"Addis Ababa"	9.02497	38.74689	P	PPLC	1	0	NA	NA
33754	6255146	Africa	7.1881	21.09375	L	CONT	1	0	NA	NA
2786	2241660	"Cuanza Norte Province"	-8.91136	14.8887	A	ADM1	0	1	states	"1"""
2786	2241660	"Cuanza Norte Province"	-8.91136	14.8887	A	ADM1	1	0	NA	NA
69215	49518	"Republic of Rwanda"	-2	30	A	PCLI	0	1	countries	2
69215	49518	"Republic of Rwanda"	-2	30	A	PCLI	1	0	NA	NA
74784	2253354	Dakar	14.6937	-17.44406	P	PPLC	0	1	cities	"2"""
74784	2253354	Dakar	14.6937	-17.44406	P	PPLC	1	0	NA	NA
97607	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	1
97607	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
75024	2253354	Dakar	14.6937	-17.44406	P	PPLC	0	1	cities	"1"""
75024	2253354	Dakar	14.6937	-17.44406	P	PPLC	1	0	NA	NA
6472	2236568	Uíge	-7.60874	15.06131	P	PPLA	0	1	cities	"2"""
6472	2236568	Uíge	-7.60874	15.06131	P	PPLA	1	0	NA	NA
6472	2240449	Luanda	-8.83682	13.23432	P	PPLC	0	1	cities	"2"""
6472	2240449	Luanda	-8.83682	13.23432	P	PPLC	1	0	NA	NA
39029	2372248	"Republic of Guinea-Bissau"	12	-15	A	PCLI	0	1	countries	1
39029	2372248	"Republic of Guinea-Bissau"	12	-15	A	PCLI	1	0	NA	NA
38584	2420477	"Republic of Guinea"	10.83333	-10.66667	A	PCLI	0	1	countries	1
38584	2420477	"Republic of Guinea"	10.83333	-10.66667	A	PCLI	1	0	NA	NA
93650	2963597	Ireland	53	-8	A	PCLI	0	1	countries	2
93650	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
69087	49518	"Republic of Rwanda"	-2	30	A	PCLI	0	1	countries	1
69087	49518	"Republic of Rwanda"	-2	30	A	PCLI	1	0	NA	NA
49848	5647469	"Cut Bank"	48.63304	-112.32616	P	PPLA2	0	1	cities	"2"""
49848	5647469	"Cut Bank"	48.63304	-112.32616	P	PPLA2	1	0	NA	NA
49172	2453866	"Republic of Mali"	18	-2	A	PCLI	0	1	countries	3
49172	2453866	"Republic of Mali"	18	-2	A	PCLI	1	0	NA	NA
49172	2623032	"Kingdom of Denmark"	56	10	A	PCLI	1	0	NA	NA
72538	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	0	1	countries	2
72538	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	1	0	NA	NA
20197	2314302	Kinshasa	-4.32758	15.31357	P	PPLC	0	1	cities	"1"""
20197	2314302	Kinshasa	-4.32758	15.31357	P	PPLC	1	0	NA	NA
92536	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	1
92536	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
6317	1529363	Kuche	41.72778	82.93639	P	PPLA3	0	1	cities	"1"""
6317	1529363	Kuche	41.72778	82.93639	P	PPLA3	1	0	NA	NA
31751	2963597	Ireland	53	-8	A	PCLI	0	1	countries	2
31751	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
20150	922704	Lubumbashi	-11.66089	27.47938	P	PPLA	0	1	cities	"1"""
20150	922704	Lubumbashi	-11.66089	27.47938	P	PPLA	1	0	NA	NA
59941	2440476	"Republic of Niger"	18	9	A	PCLI	0	1	countries	1
59941	2440476	"Republic of Niger"	18	9	A	PCLI	1	0	NA	NA
6181	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	0	1	countries	1
6181	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	1	0	NA	NA
31282	3175121	L'Aquila	42.35055	13.39954	P	PPLA	0	1	cities	"1"""
31282	3175121	L'Aquila	42.35055	13.39954	P	PPLA	1	0	NA	NA
31282	5206379	Pittsburgh	40.44062	-79.99589	P	PPLA2	0	1	cities	"1"""
31282	5206379	Pittsburgh	40.44062	-79.99589	P	PPLA2	1	0	NA	NA
18841	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	0	1	countries	1
18841	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	1	0	NA	NA
18841	2661886	"Kingdom of Sweden"	62	15	A	PCLI	0	1	countries	"1"""
18841	2661886	"Kingdom of Sweden"	62	15	A	PCLI	1	0	NA	NA
45398	1655842	"Lao People’s Democratic Republic"	18	105	A	PCLI	1	0	NA	NA
45398	2274895	Monrovia	6.30054	-10.7969	P	PPLC	0	1	cities	"2"""
45398	2274895	Monrovia	6.30054	-10.7969	P	PPLC	1	0	NA	NA
91395	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	0	1	countries	2
91395	226074	"Republic of Uganda"	1.25	32.5	A	PCLI	1	0	NA	NA
81797	51537	Somalia	6	48	A	PCLI	0	1	countries	1
81797	51537	Somalia	6	48	A	PCLI	1	0	NA	NA
75223	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	0	1	countries	4
75223	2245662	"Republic of Senegal"	14.5	-14.25	A	PCLI	1	0	NA	NA
63080	2328926	"Federal Republic of Nigeria"	10	8	A	PCLI	0	1	countries	3
63080	2328926	"Federal Republic of Nigeria"	10	8	A	PCLI	1	0	NA	NA
63080	6252001	"United States"	39.76	-98.5	A	PCLI	1	0	NA	NA
41549	2988507	Paris	48.85341	2.3488	P	PPLC	0	1	cities	"1"""
41549	2988507	Paris	48.85341	2.3488	P	PPLC	1	0	NA	NA
8942	433561	"Republic of Burundi"	-3.5	30	A	PCLI	0	1	countries	2
8942	433561	"Republic of Burundi"	-3.5	30	A	PCLI	1	0	NA	NA
78405	2963597	Ireland	53	-8	A	PCLI	0	1	countries	1
78405	2963597	Ireland	53	-8	A	PCLI	1	0	NA	NA
4155	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	0	1	countries	3
4155	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	1	0	NA	NA
63852	6252001	"United States"	39.76	-98.5	A	PCLI	0	1	countries	1
63852	6252001	"United States"	39.76	-98.5	A	PCLI	1	0	NA	NA
53917	2378080	"Islamic Republic of Mauritania"	20.25	-10.5	A	PCLI	0	1	countries	2
53917	2378080	"Islamic Republic of Mauritania"	20.25	-10.5	A	PCLI	1	0	NA	NA
6582	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	0	1	countries	2
6582	3351879	"Republic of Angola"	-12.5	18.5	A	PCLI	1	0	NA	NA
59942	2440476	"Republic of Niger"	18	9	A	PCLI	0	1	countries	1
59942	2440476	"Republic of Niger"	18	9	A	PCLI	1	0	NA	NA
64266	2595349	"Zamfara State"	12.16667	6.25	A	ADM1	0	1	states	"1"""
64266	2595349	"Zamfara State"	12.16667	6.25	A	ADM1	1	0	NA	NA
61986	2328926	"Federal Republic of Nigeria"	10	8	A	PCLI	0	1	countries	2
61986	2328926	"Federal Republic of Nigeria"	10	8	A	PCLI	1	0	NA	NA
30256	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	2
30256	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
10570	433561	"Republic of Burundi"	-3.5	30	A	PCLI	0	1	countries	6
10570	433561	"Republic of Burundi"	-3.5	30	A	PCLI	1	0	NA	NA
36317	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	1
36317	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
17172	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	0	1	countries	1
17172	203312	"Democratic Republic of the Congo"	-2.5	23.5	A	PCLI	1	0	NA	NA
29224	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	0	1	countries	1
29224	337996	"Federal Democratic Republic of Ethiopia"	9	39.5	A	PCLI	1	0	NA	NA
91816	6255146	Africa	7.1881	21.09375	L	CONT	1	0	NA	NA
69658	203112	Butare	-2.59667	29.73944	P	PPL	0	1	cities	"3"""
69658	203112	Butare	-2.59667	29.73944	P	PPL	1	0	NA	NA
45797	2274895	Monrovia	6.30054	-10.7969	P	PPLC	0	1	cities	"1"""
